STUDENT_ID,FIRST_NAME,LAST_NAME,GENDER,DOB,COLLEGE_ID,PROGRAM,BRANCH,GRAD_YEAR,CGPA,CITY,STATE,COUNTRY,SEGMENT,UPDATED_AT
ST00866,Divya_866,Patel_866,F,2001-09-27,CL1298,M.Tech,IT,2020,8.05,Chennai,TN,India,REGULAR,2026-01-02 06:27:00
ST00867,Pooja_867,Saxena_867,M,2001-11-09,CL4351,M.Tech,CIVIL,2019,6.25,Pilani,RJ,India,PREMIUM,2026-01-01 17:03:00
ST00868,Sunita_868,Verma_868,M,2001-08-09,CL2543,M.Tech,AI&DS,2020,6.46,Chennai,TN,India,REGULAR,2026-01-01 17:48:00
ST00869,Vivek_869,Reddy_869,M,2001-11-10,CL4610,MBA,ECE,2023,7.85,Kolkata,WB,India,PREMIUM,2026-01-04 06:14:00
ST00870,Vivek_870,Reddy_870,M,2001-11-10,CL0159,MBA,ECE,2024,7.85,Kolkata,WB,India,PREMIUM,2026-01-01 15:32:00
ST00871,Naveen_871,Chopra_871,M,2001-10-08,CL4462,B.Tech,MBA,2020,6.91,Manipal,KA,India,PREMIUM,2026-01-03 06:17:00
ST00872,Kavya_872,Iyer_872,M,2001-09-16,CL0800,B.Tech,DS,2024,7.29,Coimbatore,TN,India,REGULAR,2026-01-01 10:27:00
ST00873,Meera_873,Das_873,M,2001-11-18,CL0565,MBA,IT,2022,9.75,Kattankulathur,TN,India,REGULAR,2026-01-03 06:01:00
ST00874,Vivek_874,Reddy_874,M,2001-11-10,CL0320,MBA,ECE,2017,7.85,Kolkata,WB,India,PREMIUM,2026-01-04 01:09:00
ST00875,Vikram_875,Shah_875,M,2001-12-23,CL1385,M.Tech,BBA,2022,7.97,Delhi,DL,India,VIP,2026-01-03 05:15:00
ST00876,Anita_876,Sharma_876,F,2001-10-03,CL3296,B.Tech,ECE,2019,6.34,Delhi,DL,India,PREMIUM,2026-01-04 16:36:00
ST00877,Lakshmi_877,Menon_877,M,2001-10-16,CL3280,M.Tech,EEE,2016,8.46,Hyderabad,TS,India,PREMIUM,2026-01-01 14:09:00
ST00878,Kavya_878,Iyer_878,M,2001-09-16,CL1465,B.Tech,DS,2025,7.29,Coimbatore,TN,India,REGULAR,2026-01-04 19:12:00
ST00879,Ajay_879,Mishra_879,M,2001-10-21,CL2639,MBA,CIVIL,2022,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-04 06:36:00
ST00880,Deepa_880,Patel_880,M,2001-12-03,CL2370,M.Tech,MBA,2017,8.55,Tiruchirappalli,TN,India,VIP,2026-01-02 12:00:00
ST00881,Deepa_881,Patel_881,M,2001-12-03,CL2572,M.Tech,MBA,2023,8.55,Tiruchirappalli,TN,India,VIP,2026-01-01 09:05:00
ST00882,Ajay_882,Mishra_882,M,2001-10-21,CL2031,MBA,CIVIL,2017,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-04 20:05:00
ST00883,Naveen_883,Chopra_883,M,2001-10-08,CL2316,B.Tech,MBA,2025,6.91,Manipal,KA,India,PREMIUM,2026-01-04 00:52:00
ST00884,Rahul_884,Jain_884,M,2001-10-13,CL4764,MBA,CSE,2023,9.19,Kolkata,WB,India,REGULAR,2026-01-03 03:35:00
ST00885,Sanjay_885,Kumar_885,M,2001-04-07,CL4155,M.Tech,AI&DS,2023,7.71,Chennai,TN,India,VIP,2026-01-02 11:22:00
ST00886,Divya_886,Patel_886,F,2001-09-27,CL0903,M.Tech,IT,2016,8.05,Chennai,TN,India,REGULAR,2026-01-03 07:13:00
ST00887,Kavya_887,Iyer_887,M,2001-09-16,CL4245,B.Tech,DS,2023,7.29,Coimbatore,TN,India,REGULAR,2026-01-01 19:01:00
ST00888,Vivek_888,Reddy_888,M,2001-11-10,CL2501,MBA,ECE,2021,7.85,Kolkata,WB,India,PREMIUM,2026-01-04 13:03:00
ST00889,Deepa_889,Patel_889,M,2001-12-03,CL4597,M.Tech,MBA,2016,8.55,Tiruchirappalli,TN,India,VIP,2026-01-04 09:01:00
ST00890,John_890,David_890,F,2001-01-07,CL3440,MBA,BBA,2025,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-01 10:59:00
ST00891,John_891,David_891,F,2001-01-07,CL3221,MBA,BBA,2018,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-01 22:35:00
,Ajay_892,,M,2001-10-21,CL2858,MBA,CIVIL,2023,,Kattankulathur,TN,India,PREMIUM,2026-01-03 06:15:00
ST00893,Meera_893,Das_893,M,2001-11-18,CL3071,MBA,IT,2018,9.75,Kattankulathur,TN,India,REGULAR,2026-01-03 08:23:00
ST00894,Divya_894,Patel_894,F,2001-09-27,CL0364,M.Tech,IT,2016,8.05,Chennai,TN,India,REGULAR,2026-01-01 16:28:00
ST00895,Sunita_895,Verma_895,M,2001-08-09,CL4832,M.Tech,AI&DS,2023,6.46,Chennai,TN,India,REGULAR,2026-01-03 23:49:00
ST00896,Pooja_896,Saxena_896,M,2001-11-09,CL2690,M.Tech,CIVIL,2022,6.25,Pilani,RJ,India,PREMIUM,2026-01-03 23:41:00
ST00897,Neha_897,Gupta_897,M,2001-10-25,CL2476,B.Tech,MECH,2025,7.59,Chennai,TN,India,REGULAR,2026-01-01 15:07:00
ST00898,Neha_898,Gupta_898,M,2001-10-25,CL0396,B.Tech,MECH,2022,7.59,Chennai,TN,India,REGULAR,2026-01-04 18:29:00
ST00899,John_899,David_899,F,2001-01-07,CL3379,MBA,BBA,2024,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-04 14:12:00
ST00900,Sneha_900,Nair_900,M,2001-01-07,CL2125,M.Tech,CIVIL,2016,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 14:48:00
ST00901,Sunita_901,Verma_901,M,2001-08-09,CL3618,M.Tech,AI&DS,2016,6.46,Chennai,TN,India,REGULAR,2026-01-01 22:29:00
ST00902,Sanjay_902,Kumar_902,M,2001-04-07,CL3163,M.Tech,AI&DS,2024,7.71,Chennai,TN,India,VIP,2026-01-02 14:11:00
ST00903,Vikram_903,Shah_903,M,2001-12-23,CL4793,M.Tech,BBA,2018,7.97,Delhi,DL,India,VIP,2026-01-04 05:08:00
ST00904,Sanjay_904,Kumar_904,M,2001-04-07,CL3925,M.Tech,AI&DS,2016,7.71,Chennai,TN,India,VIP,2026-01-03 10:24:00
ST00905,Sunita_905,Verma_905,M,2001-08-09,CL3707,M.Tech,AI&DS,2016,6.46,Chennai,TN,India,REGULAR,2026-01-03 10:00:00
ST00906,Deepa_906,Patel_906,M,2001-12-03,CL1339,M.Tech,MBA,2018,8.55,Tiruchirappalli,TN,India,VIP,2026-01-03 12:51:00
ST00907,Neha_907,Gupta_907,M,2001-10-25,CL2722,B.Tech,MECH,2025,7.59,Chennai,TN,India,REGULAR,2026-01-04 09:53:00
ST00908,John_908,David_908,F,2001-01-07,CL3357,MBA,BBA,2025,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-02 22:49:00
ST00909,Amit_909,Singh_909,M,2001-03-08,CL1364,B.Tech,CSE,2024,7.87,Manipal,KA,India,PREMIUM,2026-01-01 15:02:00
ST00910,Vivek_910,Reddy_910,M,2001-11-10,CL0575,MBA,ECE,2024,7.85,Kolkata,WB,India,PREMIUM,2026-01-03 18:07:00
ST00911,Sanjay_911,Kumar_911,M,2001-04-07,CL0993,M.Tech,AI&DS,2024,7.71,Chennai,TN,India,VIP,2026-01-02 09:18:00
ST00912,Divya_912,Patel_912,F,2001-09-27,CL3757,M.Tech,IT,2023,8.05,Chennai,TN,India,REGULAR,2026-01-04 09:38:00
ST00913,Sneha_913,Nair_913,M,2001-01-07,CL3397,M.Tech,CIVIL,2016,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 06:03:00
ST00914,Anita_914,Sharma_914,F,2001-10-03,CL1506,B.Tech,ECE,2018,6.34,Delhi,DL,India,PREMIUM,2026-01-01 13:31:00
ST00915,Sanjay_915,Kumar_915,M,2001-04-07,CL2264,M.Tech,AI&DS,2018,7.71,Chennai,TN,India,VIP,2026-01-03 21:43:00
ST00916,Vivek_916,Reddy_916,M,2001-11-10,CL2626,MBA,ECE,2025,7.85,Kolkata,WB,India,PREMIUM,2026-01-01 18:54:00
ST00917,Rahul_917,Jain_917,M,2001-10-13,CL4510,MBA,CSE,2024,9.19,Kolkata,WB,India,REGULAR,2026-01-04 16:39:00
ST00918,Neha_918,Gupta_918,M,2001-10-25,CL2110,B.Tech,MECH,2016,7.59,Chennai,TN,India,REGULAR,2026-01-04 18:28:00
ST00919,Amit_919,Singh_919,M,2001-03-08,CL2348,B.Tech,CSE,2016,7.87,Manipal,KA,India,PREMIUM,2026-01-02 06:59:00
ST00920,Kavya_920,Iyer_920,M,2001-09-16,CL2791,B.Tech,DS,2017,7.29,Coimbatore,TN,India,REGULAR,2026-01-04 18:16:00
ST00921,Anita_921,Sharma_921,F,2001-10-03,CL1695,B.Tech,ECE,2020,6.34,Delhi,DL,India,PREMIUM,2026-01-04 10:33:00
ST00922,Neha_922,Gupta_922,M,2001-10-25,CL1970,B.Tech,MECH,2022,7.59,Chennai,TN,India,REGULAR,2026-01-02 10:35:00
ST00923,Deepa_923,Patel_923,M,2001-12-03,CL1744,M.Tech,MBA,2022,8.55,Tiruchirappalli,TN,India,VIP,2026-01-04 01:35:00
ST00924,Anita_924,Sharma_924,F,2001-10-03,CL2249,B.Tech,ECE,2020,6.34,Delhi,DL,India,PREMIUM,2026-01-03 00:29:00
ST00925,Neha_925,Gupta_925,M,2001-10-25,CL2280,B.Tech,MECH,2016,7.59,Chennai,TN,India,REGULAR,2026-01-01 16:59:00
ST00926,Sneha_926,Nair_926,M,2001-01-07,CL4596,M.Tech,CIVIL,2022,7.79,Kattankulathur,TN,India,REGULAR,2026-01-03 14:01:00
ST00927,Sunita_927,Verma_927,M,2001-08-09,CL0376,M.Tech,AI&DS,2019,6.46,Chennai,TN,India,REGULAR,2026-01-02 05:44:00
ST00928,Vikram_928,Shah_928,M,2001-12-23,CL3352,M.Tech,BBA,2017,7.97,Delhi,DL,India,VIP,2026-01-01 11:37:00
ST00929,Sanjay_929,Kumar_929,M,2001-04-07,CL1612,M.Tech,AI&DS,2017,7.71,Chennai,TN,India,VIP,2026-01-04 04:01:00
ST00930,Pooja_930,Saxena_930,M,2001-11-09,CL3318,M.Tech,CIVIL,2019,6.25,Pilani,RJ,India,PREMIUM,2026-01-03 19:57:00
ST00931,Sneha_931,Nair_931,M,2001-01-07,CL1346,M.Tech,CIVIL,2023,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 15:53:00
ST00932,Sneha_932,Nair_932,M,2001-01-07,CL4414,M.Tech,CIVIL,2018,7.79,Kattankulathur,TN,India,REGULAR,2026-01-01 19:36:00
ST00933,Lakshmi_933,Menon_933,M,2001-10-16,CL2841,M.Tech,EEE,2017,8.46,Hyderabad,TS,India,PREMIUM,2026-01-01 12:02:00
ST00934,Anita_934,Sharma_934,F,2001-10-03,CL3600,B.Tech,ECE,2023,6.34,Delhi,DL,India,PREMIUM,2026-01-02 00:36:00
ST00935,Deepa_935,Patel_935,M,2001-12-03,CL3363,M.Tech,MBA,2024,8.55,Tiruchirappalli,TN,India,VIP,2026-01-02 03:41:00
ST00936,Naveen_936,Chopra_936,M,2001-10-08,CL3092,B.Tech,MBA,2021,6.91,Manipal,KA,India,PREMIUM,2026-01-04 13:52:00
ST00937,Deepa_937,Patel_937,M,2001-12-03,CL2725,M.Tech,MBA,2018,8.55,Tiruchirappalli,TN,India,VIP,2026-01-04 17:12:00
ST00938,Divya_938,Patel_938,F,2001-09-27,CL3858,M.Tech,IT,2018,8.05,Chennai,TN,India,REGULAR,2026-01-02 19:16:00
ST00939,Ajay_939,Mishra_939,M,2001-10-21,CL2693,MBA,CIVIL,2018,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-01 10:57:00
ST00940,Pooja_940,Saxena_940,M,2001-11-09,CL3672,M.Tech,CIVIL,2019,6.25,Pilani,RJ,India,PREMIUM,2026-01-02 06:02:00
ST00941,Sunita_941,Verma_941,M,2001-08-09,CL3756,M.Tech,AI&DS,2018,6.46,Chennai,TN,India,REGULAR,2026-01-02 08:38:00
ST00942,Anita_942,Sharma_942,F,2001-10-03,CL0293,B.Tech,ECE,2021,6.34,Delhi,DL,India,PREMIUM,2026-01-01 16:24:00
ST00943,Sunita_943,Verma_943,M,2001-08-09,CL3629,M.Tech,AI&DS,2024,6.46,Chennai,TN,India,REGULAR,2026-01-02 19:05:00
ST00944,Naveen_944,Chopra_944,M,2001-10-08,CL4763,B.Tech,MBA,2017,6.91,Manipal,KA,India,PREMIUM,2026-01-03 23:28:00
ST00945,Ajay_945,Mishra_945,M,2001-10-21,CL1001,MBA,CIVIL,2025,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-02 13:01:00
ST00946,Arjun_946,Mehta_946,F,2001-09-28,CL2965,M.Tech,MBA,2018,9.28,Pune,MH,India,REGULAR,2026-01-04 18:57:00
ST00947,Divya_947,Patel_947,F,2001-09-27,CL1550,M.Tech,IT,2016,8.05,Chennai,TN,India,REGULAR,2026-01-02 07:08:00
ST00948,John_948,David_948,F,2001-01-07,CL3951,MBA,BBA,2019,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-04 19:45:00
ST00949,Naveen_949,Chopra_949,M,2001-10-08,CL0486,B.Tech,MBA,2016,6.91,Manipal,KA,India,PREMIUM,2026-01-02 19:02:00
ST00950,John_950,David_950,F,2001-01-07,CL4567,MBA,BBA,2018,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-03 16:06:00
ST00951,Meera_951,Das_951,M,2001-11-18,CL4023,MBA,IT,2017,9.75,Kattankulathur,TN,India,REGULAR,2026-01-03 01:01:00
ST00952,Anita_952,Sharma_952,F,2001-10-03,CL2543,B.Tech,ECE,2016,6.34,Delhi,DL,India,PREMIUM,2026-01-04 14:31:00
ST00953,Karthik_953,Raj_953,F,2001-11-13,CL0614,M.Tech,IT,2022,6.2,Chennai,TN,India,VIP,2026-01-04 05:07:00
ST00954,Deepa_954,Patel_954,M,2001-12-03,CL3229,M.Tech,MBA,2019,8.55,Tiruchirappalli,TN,India,VIP,2026-01-01 21:15:00
ST00955,Kavya_955,Iyer_955,M,2001-09-16,CL3763,B.Tech,DS,2017,7.29,Coimbatore,TN,India,REGULAR,2026-01-02 05:34:00
ST00956,Anita_956,Sharma_956,F,2001-10-03,CL0701,B.Tech,ECE,2024,6.34,Delhi,DL,India,PREMIUM,2026-01-01 10:45:00
ST00957,Deepa_957,Patel_957,M,2001-12-03,CL1450,M.Tech,MBA,2017,8.55,Tiruchirappalli,TN,India,VIP,2026-01-02 15:57:00
ST00958,Arjun_958,Mehta_958,F,2001-09-28,CL0714,M.Tech,MBA,2016,9.28,Pune,MH,India,REGULAR,2026-01-01 20:27:00
ST00959,Anita_959,Sharma_959,F,2001-10-03,CL4450,B.Tech,ECE,2017,6.34,Delhi,DL,India,PREMIUM,2026-01-03 02:26:00
ST00960,Sneha_960,Nair_960,M,2001-01-07,CL4563,M.Tech,CIVIL,2017,7.79,Kattankulathur,TN,India,REGULAR,2026-01-01 17:52:00
ST00961,Deepa_961,Patel_961,M,2001-12-03,CL2595,M.Tech,MBA,2019,8.55,Tiruchirappalli,TN,India,VIP,2026-01-01 22:31:00
ST00962,Anita_962,Sharma_962,F,2001-10-03,CL0850,B.Tech,ECE,2021,6.34,Delhi,DL,India,PREMIUM,2026-01-03 05:29:00
ST00963,Neha_963,Gupta_963,M,2001-10-25,CL4684,B.Tech,MECH,2019,7.59,Chennai,TN,India,REGULAR,2026-01-01 23:44:00
ST00964,Ajay_964,Mishra_964,M,2001-10-21,CL2428,MBA,CIVIL,2017,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-02 19:44:00
ST00965,Sunita_965,Verma_965,M,2001-08-09,CL2635,M.Tech,AI&DS,2021,6.46,Chennai,TN,India,REGULAR,2026-01-01 14:06:00
ST00966,Anita_966,Sharma_966,F,2001-10-03,CL3492,B.Tech,ECE,2021,6.34,Delhi,DL,India,PREMIUM,2026-01-03 17:31:00
ST00967,Vivek_967,Reddy_967,M,2001-11-10,CL0136,MBA,ECE,2017,7.85,Kolkata,WB,India,PREMIUM,2026-01-03 13:50:00
ST00968,Meera_968,Das_968,M,2001-11-18,CL0280,MBA,IT,2019,9.75,Kattankulathur,TN,India,REGULAR,2026-01-03 21:56:00
ST00969,Rahul_969,Jain_969,M,2001-10-13,CL3773,MBA,CSE,2025,9.19,Kolkata,WB,India,REGULAR,2026-01-03 07:48:00
ST00970,Anita_970,Sharma_970,F,2001-10-03,CL2927,B.Tech,ECE,2017,6.34,Delhi,DL,India,PREMIUM,2026-01-04 16:30:00
ST00971,Divya_971,Patel_971,F,2001-09-27,CL1049,M.Tech,IT,2017,8.05,Chennai,TN,India,REGULAR,2026-01-03 17:51:00
ST00972,Sneha_972,Nair_972,M,2001-01-07,CL2232,M.Tech,CIVIL,2016,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 21:53:00
ST00973,Amit_973,Singh_973,M,2001-03-08,CL2038,B.Tech,CSE,2022,7.87,Manipal,KA,India,PREMIUM,2026-01-03 22:19:00
ST00974,Vivek_974,Reddy_974,M,2001-11-10,CL3228,MBA,ECE,2022,7.85,Kolkata,WB,India,PREMIUM,2026-01-01 18:44:00
ST00975,Deepa_975,Patel_975,M,2001-12-03,CL3801,M.Tech,MBA,2020,8.55,Tiruchirappalli,TN,India,VIP,2026-01-02 09:45:00
ST00976,Vivek_976,Reddy_976,M,2001-11-10,CL2621,MBA,ECE,2017,7.85,Kolkata,WB,India,PREMIUM,2026-01-04 04:03:00
ST00977,Sneha_977,Nair_977,M,2001-01-07,CL4318,M.Tech,CIVIL,2023,7.79,Kattankulathur,TN,India,REGULAR,2026-01-04 04:13:00
ST00978,Lakshmi_978,Menon_978,M,2001-10-16,CL3909,M.Tech,EEE,2020,8.46,Hyderabad,TS,India,PREMIUM,2026-01-01 12:56:00
ST00979,Karthik_979,Raj_979,F,2001-11-13,CL2624,M.Tech,IT,2024,6.2,Chennai,TN,India,VIP,2026-01-04 03:25:00
ST00980,Anita_980,Sharma_980,F,2001-10-03,CL2955,B.Tech,ECE,2020,6.34,Delhi,DL,India,PREMIUM,2026-01-04 07:35:00
ST00981,Karthik_981,Raj_981,F,2001-11-13,CL1745,M.Tech,IT,2023,6.2,Chennai,TN,India,VIP,2026-01-04 07:52:00
ST00982,Naveen_982,Chopra_982,M,2001-10-08,CL3209,B.Tech,MBA,2022,6.91,Manipal,KA,India,PREMIUM,2026-01-01 19:40:00
ST00983,Vikram_983,Shah_983,M,2001-12-23,CL0509,M.Tech,BBA,2025,7.97,Delhi,DL,India,VIP,2026-01-03 23:40:00
ST00984,Pooja_984,Saxena_984,M,2001-11-09,CL2448,M.Tech,CIVIL,2024,6.25,Pilani,RJ,India,PREMIUM,2026-01-04 18:03:00
ST00985,Lakshmi_985,Menon_985,M,2001-10-16,CL4532,M.Tech,EEE,2023,8.46,Hyderabad,TS,India,PREMIUM,2026-01-04 03:18:00
ST00986,Neha_986,Gupta_986,M,2001-10-25,CL1157,B.Tech,MECH,2024,7.59,Chennai,TN,India,REGULAR,2026-01-03 17:43:00
ST00987,Divya_987,Patel_987,F,2001-09-27,CL0154,M.Tech,IT,2020,8.05,Chennai,TN,India,REGULAR,2026-01-01 22:10:00
ST00988,Neha_988,Gupta_988,M,2001-10-25,CL4256,B.Tech,MECH,2024,7.59,Chennai,TN,India,REGULAR,2026-01-04 19:33:00
ST00989,Vikram_989,Shah_989,M,2001-12-23,CL0684,M.Tech,BBA,2023,7.97,Delhi,DL,India,VIP,2026-01-01 23:55:00
ST00990,Amit_990,Singh_990,M,2001-03-08,CL1018,B.Tech,CSE,2024,7.87,Manipal,KA,India,PREMIUM,2026-01-02 02:35:00
ST00991,Sunita_991,Verma_991,M,2001-08-09,CL4252,M.Tech,AI&DS,2024,6.46,Chennai,TN,India,REGULAR,2026-01-03 11:26:00
ST00992,Karthik_992,Raj_992,F,2001-11-13,CL3529,M.Tech,IT,2021,6.2,Chennai,TN,India,VIP,2026-01-04 14:49:00
ST00993,Naveen_993,Chopra_993,M,2001-10-08,CL0919,B.Tech,MBA,2020,6.91,Manipal,KA,India,PREMIUM,2026-01-03 14:41:00
ST00994,Sneha_994,Nair_994,M,2001-01-07,CL1529,M.Tech,CIVIL,2017,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 23:12:00
ST00995,Vivek_995,Reddy_995,M,2001-11-10,CL3224,MBA,ECE,2022,7.85,Kolkata,WB,India,PREMIUM,2026-01-01 14:27:00
ST00996,Naveen_996,Chopra_996,M,2001-10-08,CL3473,B.Tech,MBA,2023,6.91,Manipal,KA,India,PREMIUM,2026-01-02 23:32:00
ST00997,Divya_997,Patel_997,F,2001-09-27,CL4556,M.Tech,IT,2023,8.05,Chennai,TN,India,REGULAR,2026-01-04 10:03:00
ST00998,Sneha_998,Nair_998,M,2001-01-07,CL0068,M.Tech,CIVIL,2020,7.79,Kattankulathur,TN,India,REGULAR,2026-01-03 02:40:00
ST00999,Sneha_999,Nair_999,M,2001-01-07,CL3457,M.Tech,CIVIL,2021,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 01:24:00
ST01000,Sneha_1000,Nair_1000,M,2001-01-07,CL3107,M.Tech,CIVIL,2025,7.79,Kattankulathur,TN,India,REGULAR,2026-01-04 01:18:00
ST01001,Anita_1001,Sharma_1001,F,2001-10-03,CL2017,B.Tech,ECE,2017,6.34,Delhi,DL,India,PREMIUM,2026-01-02 19:59:00
ST01002,Sanjay_1002,Kumar_1002,M,2001-04-07,CL4872,M.Tech,AI&DS,2017,7.71,Chennai,TN,India,VIP,2026-01-02 07:52:00
ST01003,Naveen_1003,Chopra_1003,M,2001-10-08,CL4988,B.Tech,MBA,2018,6.91,Manipal,KA,India,PREMIUM,2026-01-03 06:16:00
ST01004,Sunita_1004,Verma_1004,M,2001-08-09,CL2893,M.Tech,AI&DS,2018,6.46,Chennai,TN,India,REGULAR,2026-01-02 02:42:00
ST01005,Pooja_1005,Saxena_1005,M,2001-11-09,CL4752,M.Tech,CIVIL,2017,6.25,Pilani,RJ,India,PREMIUM,2026-01-03 12:34:00
ST01006,Vikram_1006,Shah_1006,M,2001-12-23,CL1387,M.Tech,BBA,2020,7.97,Delhi,DL,India,VIP,2026-01-02 16:53:00
ST01007,Amit_1007,Singh_1007,M,2001-03-08,CL1757,B.Tech,CSE,2017,7.87,Manipal,KA,India,PREMIUM,2026-01-04 00:59:00
ST01008,Arjun_1008,Mehta_1008,F,2001-09-28,CL1653,M.Tech,MBA,2020,9.28,Pune,MH,India,REGULAR,2026-01-01 19:02:00
ST01009,Neha_1009,Gupta_1009,M,2001-10-25,CL0071,B.Tech,MECH,2017,7.59,Chennai,TN,India,REGULAR,2026-01-02 12:55:00
ST01010,Sanjay_1010,Kumar_1010,M,2001-04-07,CL0561,M.Tech,AI&DS,2019,7.71,Chennai,TN,India,VIP,2026-01-02 10:51:00
ST01011,Sneha_1011,Nair_1011,M,2001-01-07,CL4237,M.Tech,CIVIL,2023,7.79,Kattankulathur,TN,India,REGULAR,2026-01-02 07:00:00
ST01012,Ajay_1012,Mishra_1012,M,2001-10-21,CL4017,MBA,CIVIL,2021,7.54,Kattankulathur,TN,India,PREMIUM,2026-01-02 15:38:00
ST01013,Sunita_1013,Verma_1013,M,2001-08-09,CL1607,M.Tech,AI&DS,2024,6.46,Chennai,TN,India,REGULAR,2026-01-04 04:45:00
ST01014,Kavya_1014,Iyer_1014,M,2001-09-16,CL3986,B.Tech,DS,2024,7.29,Coimbatore,TN,India,REGULAR,2026-01-02 23:01:00
ST01015,Meera_1015,Das_1015,M,2001-11-18,CL3723,MBA,IT,2020,9.75,Kattankulathur,TN,India,REGULAR,2026-01-03 01:47:00
ST01016,Sanjay_1016,Kumar_1016,M,2001-04-07,CL1171,M.Tech,AI&DS,2021,7.71,Chennai,TN,India,VIP,2026-01-04 09:13:00
ST01017,Sanjay_1017,Kumar_1017,M,2001-04-07,CL0092,M.Tech,AI&DS,2018,7.71,Chennai,TN,India,VIP,2026-01-01 10:31:00
ST01018,Vikram_1018,Shah_1018,M,2001-12-23,CL0948,M.Tech,BBA,2023,7.97,Delhi,DL,India,VIP,2026-01-04 18:19:00
ST01019,Naveen_1019,Chopra_1019,M,2001-10-08,CL1268,B.Tech,MBA,2021,6.91,Manipal,KA,India,PREMIUM,2026-01-03 02:51:00
ST01020,Sneha_1020,Nair_1020,M,2001-01-07,CL1745,M.Tech,CIVIL,2020,7.79,Kattankulathur,TN,India,REGULAR,2026-01-04 15:53:00
ST01021,Vikram_1021,Shah_1021,M,2001-12-23,CL1286,M.Tech,BBA,2016,7.97,Delhi,DL,India,VIP,2026-01-01 23:56:00
ST01022,Lakshmi_1022,Menon_1022,M,2001-10-16,CL4433,M.Tech,EEE,2022,8.46,Hyderabad,TS,India,PREMIUM,2026-01-02 05:06:00
ST01023,Sanjay_1023,Kumar_1023,M,2001-04-07,CL2022,M.Tech,AI&DS,2023,7.71,Chennai,TN,India,VIP,2026-01-03 01:56:00
ST01024,Sunita_1024,Verma_1024,M,2001-08-09,CL3209,M.Tech,AI&DS,2024,6.46,Chennai,TN,India,REGULAR,2026-01-03 23:57:00
ST01025,Kavya_1025,Iyer_1025,M,2001-09-16,CL1962,B.Tech,DS,2023,7.29,Coimbatore,TN,India,REGULAR,2026-01-02 23:30:00
ST01026,Lakshmi_1026,Menon_1026,M,2001-10-16,CL1478,M.Tech,EEE,2022,8.46,Hyderabad,TS,India,PREMIUM,2026-01-03 18:10:00
ST01027,Kavya_1027,Iyer_1027,M,2001-09-16,CL2098,B.Tech,DS,2023,7.29,Coimbatore,TN,India,REGULAR,2026-01-02 00:51:00
ST01028,Sunita_1028,Verma_1028,M,2001-08-09,CL3675,M.Tech,AI&DS,2021,6.46,Chennai,TN,India,REGULAR,2026-01-01 13:28:00
ST01029,Sunita_1029,Verma_1029,M,2001-08-09,CL2353,M.Tech,AI&DS,2018,6.46,Chennai,TN,India,REGULAR,2026-01-04 00:05:00
ST01030,Deepa_1030,Patel_1030,M,2001-12-03,CL4186,M.Tech,MBA,2024,8.55,Tiruchirappalli,TN,India,VIP,2026-01-03 21:48:00
ST01031,Divya_1031,Patel_1031,F,2001-09-27,CL0700,M.Tech,IT,2022,8.05,Chennai,TN,India,REGULAR,2026-01-02 10:33:00
ST01032,Anita_1032,Sharma_1032,F,2001-10-03,CL2831,B.Tech,ECE,2021,6.34,Delhi,DL,India,PREMIUM,2026-01-03 20:30:00
ST01033,Sunita_1033,Verma_1033,M,2001-08-09,CL3637,M.Tech,AI&DS,2017,6.46,Chennai,TN,India,REGULAR,2026-01-04 10:13:00
ST01034,John_1034,David_1034,F,2001-01-07,CL2082,MBA,BBA,2024,6.56,Tiruchirappalli,TN,India,REGULAR,2026-01-03 20:10:00
ST01035,Vikram_1035,Shah_1035,M,2001-12-23,CL3514,M.Tech,BBA,2023,7.97,Delhi,DL,India,VIP,2026-01-04 05:05:00
ST01036,Anita_1036,Sharma_1036,F,2001-10-03,CL1395,B.Tech,ECE,2017,6.34,Delhi,DL,India,PREMIUM,2026-01-02 07:59:00
ST01037,Karthik_1037,Raj_1037,F,2001-11-13,CL1155,M.Tech,IT,2021,6.2,Chennai,TN,India,VIP,2026-01-02 09:15:00
ST01038,Sanjay_1038,Kumar_1038,M,2001-04-07,CL1205,M.Tech,AI&DS,2022,7.71,Chennai,TN,India,VIP,2026-01-02 13:26:00
ST01039,Kavya_1039,Iyer_1039,M,2001-09-16,CL4501,B.Tech,DS,2019,7.29,Coimbatore,TN,India,REGULAR,2026-01-01 22:55:00
