STUDENT_ID,FIRST_NAME,LAST_NAME,GENDER,DOB,COLLEGE_ID,PROGRAM,BRANCH,GRAD_YEAR,CGPA,CITY,STATE,COUNTRY,SEGMENT,UPDATED_AT
ST02276,Rahul,Reddy,M,2004-07-25,CL0140,BTech,CSE,2022.0,9.33,Delhi,TS,India,Top,2022-05-30 00:00:00
ST02277,Amit,Sharma,F,2000-09-13,CL0191,MTech,EEE,2018.0,8.1,Bangalore,TS,India,Top,2018-06-13 00:00:00
ST02278,Amit,Reddy,M,2001-12-23,CL0123,MBA,CSE,2019.0,7.85,Delhi,TS,India,Top,2019-10-06 00:00:00
ST02279,Amit,Kumar,F,2004-09-03,CL0026,MBA,CSE,2022.0,9.0,Hyderabad,KA,India,Top,2022-12-28 00:00:00
ST02280,Neha,Patel,M,1999-03-11,CL0078,MTech,CSE,2017.0,6.61,Delhi,DL,India,Below Average,2017-02-15 00:00:00
ST02281,Amit,Kumar,M,2002-10-01,CL0118,MBA,EEE,2020.0,7.21,Mumbai,TS,India,Below Average,2020-04-19 00:00:00
ST02282,Anita,Iyer,F,2004-09-08,CL0098,MTech,ME,2022.0,6.71,Hyderabad,KA,India,Below Average,2022-02-10 00:00:00
ST02283,Priya,Reddy,F,1998-11-11,CL0029,MBA,ME,2016.0,6.46,Delhi,TN,India,Top,2016-05-07 00:00:00
ST02284,Amit,Patel,F,2000-01-25,CL0020,MBA,ECE,2018.0,6.31,Chennai,KA,India,Average,2018-01-27 00:00:00
ST02285,Neha,Reddy,M,2004-07-17,CL0018,MTech,CE,2022.0,6.96,Chennai,TN,India,Top,2022-06-15 00:00:00
ST02286,Rahul,Reddy,F,2000-02-08,CL0001,BTech,EEE,2018.0,7.08,Hyderabad,MH,India,Below Average,2018-10-05 00:00:00
ST02287,Priya,Iyer,F,2007-09-24,CL0135,MTech,ME,2025.0,7.48,Chennai,DL,India,Below Average,2025-11-03 00:00:00
ST02288,Amit,Kumar,F,2001-02-24,CL0152,MBA,EEE,2019.0,7.64,Chennai,MH,India,Top,2019-07-07 00:00:00
ST02289,Rahul,Iyer,F,2003-03-16,CL0048,MTech,CSE,2021.0,7.73,Mumbai,MH,India,Top,2021-12-01 00:00:00
ST02290,Anita,Patel,M,2003-05-13,CL0098,BTech,ME,2021.0,6.09,Hyderabad,TS,India,Average,2021-12-01 00:00:00
ST02291,Amit,Sharma,M,2002-07-13,CL0131,MBA,ME,2020.0,9.27,Chennai,TS,India,Below Average,2020-09-19 00:00:00
ST02292,Rahul,Kumar,M,2005-01-02,CL0164,MTech,ME,2023.0,8.06,Hyderabad,TN,India,Top,2023-09-06 00:00:00
ST02293,Neha,Sharma,M,2000-08-29,CL0105,BTech,ECE,2018.0,7.91,Hyderabad,TS,India,Average,2018-12-04 00:00:00
ST02294,Ravi,Sharma,M,2000-10-09,CL0038,BTech,ECE,2018.0,8.11,Chennai,TS,India,Below Average,2018-05-23 00:00:00
ST02295,Suresh,Sharma,M,2005-07-03,CL0156,MBA,CE,2023.0,7.13,Hyderabad,TN,India,Top,2023-01-20 00:00:00
ST02296,Suresh,Reddy,M,2006-04-27,CL0096,BTech,CSE,2024.0,9.56,Chennai,TS,India,Average,2024-04-09 00:00:00
ST02297,Rahul,Reddy,M,2003-03-26,CL0197,MBA,CE,2021.0,8.25,Hyderabad,MH,India,Average,2021-03-02 00:00:00
ST02298,Anita,Iyer,M,2003-11-03,CL0195,MTech,CE,2021.0,6.91,Bangalore,DL,India,Top,2021-02-07 00:00:00
ST02299,Suresh,Kumar,F,1998-12-31,CL0085,BTech,EEE,2016.0,6.29,Chennai,KA,India,Below Average,2016-02-18 00:00:00
ST02300,Suresh,Reddy,F,2002-08-21,CL0074,MBA,ECE,2020.0,8.09,Bangalore,TS,India,Below Average,2020-09-18 00:00:00
ST02301,Neha,Sharma,M,2006-07-17,CL0057,MTech,ME,2024.0,9.73,Delhi,TS,India,Below Average,2024-04-26 00:00:00
ST02302,Neha,Iyer,M,2005-12-08,CL0038,BTech,ECE,2023.0,9.13,Delhi,MH,India,Average,2023-05-03 00:00:00
ST02303,Neha,Iyer,M,2004-06-12,CL0085,MBA,EEE,2022.0,9.64,Mumbai,TN,India,Below Average,2022-10-20 00:00:00
ST02304,Priya,Kumar,F,2002-04-06,CL0148,MBA,CSE,2020.0,9.17,Delhi,MH,India,Below Average,2020-11-22 00:00:00
ST02305,Priya,Patel,F,1998-03-20,CL0134,MBA,CE,2016.0,7.63,Mumbai,TS,India,Below Average,2016-01-25 00:00:00
ST02306,Suresh,Reddy,F,2004-05-03,CL0060,MTech,EEE,2022.0,7.41,Hyderabad,TS,India,Average,2022-06-12 00:00:00
ST02307,Anita,Reddy,M,2000-04-24,CL0108,MBA,CE,2018.0,6.26,Delhi,DL,India,Top,2018-03-13 00:00:00
ST02308,Ravi,Kumar,F,2003-04-10,CL0123,MBA,ME,2021.0,8.34,Bangalore,DL,India,Average,2021-06-01 00:00:00
ST02309,Suresh,Reddy,F,2002-04-03,CL0083,BTech,CE,2020.0,7.07,Bangalore,KA,India,Below Average,2020-03-13 00:00:00
ST02310,Ravi,Sharma,F,2002-09-20,CL0002,BTech,EEE,2020.0,6.3,Bangalore,TN,India,Top,2020-06-18 00:00:00
ST02311,Ravi,Reddy,M,2003-06-17,CL0137,MTech,EEE,2021.0,7.74,Delhi,TS,India,Average,2021-03-31 00:00:00
ST02312,Neha,Reddy,M,2005-03-25,CL0072,BTech,EEE,2023.0,7.72,Bangalore,KA,India,Top,2023-12-03 00:00:00
ST02313,Neha,Patel,F,2000-07-02,CL0047,BTech,CSE,2018.0,7.22,Delhi,KA,India,Below Average,2018-07-18 00:00:00
ST02314,Amit,Patel,M,2001-03-13,CL0155,MTech,ME,2019.0,6.7,Delhi,DL,India,Top,2019-08-15 00:00:00
ST02315,Amit,Reddy,F,2000-03-21,CL0154,BTech,ECE,2018.0,6.1,Hyderabad,MH,India,Average,2018-10-05 00:00:00
ST02316,Amit,Patel,M,2000-10-29,CL0046,MTech,ME,2018.0,8.3,Mumbai,TS,India,Average,2018-04-24 00:00:00
ST02317,Rahul,Patel,M,2000-04-20,CL0032,BTech,CE,2018.0,6.6,Hyderabad,TN,India,Below Average,2018-07-03 00:00:00
ST02318,Ravi,Sharma,M,1998-08-03,CL0025,MBA,CE,2016.0,6.19,Delhi,KA,India,Below Average,2016-05-04 00:00:00
ST02319,Suresh,Iyer,M,2001-09-08,CL0155,MTech,CSE,2019.0,8.29,Hyderabad,TS,India,Below Average,2019-01-12 00:00:00
ST02320,Priya,Iyer,F,2000-08-08,CL0026,MTech,ECE,2018.0,6.7,Chennai,MH,India,Below Average,2018-12-13 00:00:00
ST02321,Priya,Reddy,M,2002-09-21,CL0190,MTech,EEE,2020.0,9.69,Chennai,TS,India,Below Average,2020-08-18 00:00:00
ST02322,Neha,Sharma,M,2007-01-01,CL0074,MTech,ECE,2025.0,6.52,Bangalore,TS,India,Average,2025-11-30 00:00:00
ST02323,Anita,Iyer,M,2005-05-26,CL0085,MTech,EEE,2023.0,7.68,Chennai,KA,India,Average,2023-01-07 00:00:00
ST02324,Neha,Patel,F,1999-04-11,CL0174,MBA,CSE,2017.0,9.5,Mumbai,MH,India,Average,2017-08-04 00:00:00
ST02325,Suresh,Kumar,F,2004-03-31,CL0169,MTech,ME,2022.0,6.25,Hyderabad,DL,India,Top,2022-10-11 00:00:00
ST02326,Rahul,Patel,F,1999-10-08,CL0015,MTech,CSE,2017.0,9.03,Delhi,TS,India,Top,2017-03-09 00:00:00
ST02327,Amit,Kumar,F,2001-09-02,CL0161,MBA,ME,2019.0,6.09,Mumbai,MH,India,Top,2019-06-21 00:00:00
ST02328,Ravi,Sharma,M,2001-12-17,CL0125,BTech,CE,2019.0,7.35,Bangalore,TS,India,Top,2019-07-13 00:00:00
ST02329,Priya,Patel,F,2006-08-01,CL0057,MTech,CSE,2024.0,6.32,Bangalore,DL,India,Average,2024-04-08 00:00:00
ST02330,Amit,Kumar,M,1998-08-21,CL0087,BTech,CE,2016.0,8.86,Delhi,KA,India,Top,2016-12-25 00:00:00
ST02331,Ravi,Sharma,F,1999-08-12,CL0089,MBA,CE,2017.0,9.24,Mumbai,DL,India,Top,2017-03-06 00:00:00
ST02332,Rahul,Iyer,F,2005-02-22,CL0126,MBA,CE,2023.0,6.77,Mumbai,MH,India,Average,2023-10-19 00:00:00
ST02333,Suresh,Sharma,M,1999-01-22,CL0025,BTech,EEE,2017.0,8.54,Hyderabad,MH,India,Average,2017-03-25 00:00:00
ST02334,Anita,Patel,M,2004-08-08,CL0114,BTech,EEE,2022.0,6.24,Bangalore,MH,India,Top,2022-05-24 00:00:00
ST02335,Suresh,Sharma,M,2003-09-08,CL0094,MBA,ME,2021.0,7.19,Mumbai,DL,India,Average,2021-07-30 00:00:00
ST02336,Neha,Reddy,F,2002-10-29,CL0110,BTech,ECE,2020.0,7.06,Delhi,TN,India,Below Average,2020-07-07 00:00:00
ST02337,Amit,Patel,F,1999-11-17,CL0036,MTech,CSE,2017.0,9.64,Delhi,KA,India,Below Average,2017-08-03 00:00:00
ST02338,Anita,Iyer,F,2003-02-26,CL0037,MBA,CSE,2021.0,9.29,Bangalore,MH,India,Average,2021-12-31 00:00:00
ST02339,Ravi,Iyer,M,2005-06-13,CL0180,BTech,CE,2023.0,7.68,Bangalore,TN,India,Below Average,2023-05-18 00:00:00
ST02340,Amit,Sharma,M,2000-06-03,CL0112,MBA,EEE,2018.0,9.42,Bangalore,KA,India,Top,2018-05-30 00:00:00
ST02341,Anita,Iyer,M,2005-05-27,CL0089,MTech,CE,2023.0,7.76,Bangalore,TN,India,Top,2023-09-24 00:00:00
ST02342,Priya,Kumar,F,2002-01-13,CL0053,BTech,CE,2020.0,8.01,Hyderabad,TN,India,Average,2020-10-11 00:00:00
ST02343,Rahul,Sharma,M,2000-08-15,CL0166,MBA,ECE,2018.0,8.63,Delhi,TN,India,Average,2018-02-02 00:00:00
ST02344,Anita,Reddy,F,2004-01-07,CL0102,BTech,ME,2022.0,8.39,Bangalore,DL,India,Average,2022-04-13 00:00:00
ST02345,Amit,Kumar,M,1998-03-19,CL0007,BTech,CE,2016.0,7.11,Chennai,KA,India,Average,2016-05-09 00:00:00
ST02346,Ravi,Sharma,M,2006-08-05,CL0116,MBA,CE,2024.0,7.45,Delhi,KA,India,Below Average,2024-10-03 00:00:00
ST02347,Anita,Reddy,M,2007-12-24,CL0053,MTech,CSE,2025.0,9.24,Chennai,DL,India,Average,2025-08-11 00:00:00
ST02348,Ravi,Kumar,F,2007-08-03,CL0072,MBA,CSE,2025.0,6.43,Bangalore,KA,India,Average,2025-11-15 00:00:00
ST02349,Rahul,Kumar,M,2003-07-11,CL0013,MBA,CSE,2021.0,6.29,Chennai,TN,India,Average,2021-02-26 00:00:00
ST02350,Suresh,Iyer,M,2005-10-04,CL0013,BTech,CE,2023.0,8.79,Delhi,TS,India,Average,2023-05-11 00:00:00
ST02351,Amit,Patel,M,1999-05-20,CL0062,BTech,EEE,2017.0,7.54,Delhi,TN,India,Top,2017-12-18 00:00:00
ST02352,Rahul,Patel,M,2001-09-25,CL0163,MBA,CSE,2019.0,7.04,Bangalore,MH,India,Average,2019-08-23 00:00:00
ST02353,Suresh,Iyer,M,2003-04-11,CL0011,MBA,CSE,2021.0,6.39,Mumbai,DL,India,Average,2021-07-15 00:00:00
ST02354,Anita,Kumar,F,2002-08-19,CL0141,MTech,CSE,2020.0,6.35,Delhi,TS,India,Top,2020-08-24 00:00:00
ST02355,Anita,Iyer,M,1999-09-05,CL0180,BTech,ME,2017.0,6.35,Chennai,DL,India,Average,2017-08-06 00:00:00
ST02356,Anita,Kumar,M,2006-10-19,CL0147,MTech,ME,2024.0,7.67,Delhi,DL,India,Top,2024-12-05 00:00:00
ST02357,Ravi,Reddy,M,2001-09-01,CL0011,MBA,EEE,2019.0,9.29,Chennai,DL,India,Top,2019-07-11 00:00:00
ST02358,Suresh,Patel,M,2001-10-29,CL0090,MTech,EEE,2019.0,7.67,Bangalore,DL,India,Average,2019-05-07 00:00:00
ST02359,Ravi,Sharma,M,2003-05-25,CL0041,MTech,ME,2021.0,8.51,Hyderabad,MH,India,Below Average,2021-09-04 00:00:00
ST02360,Neha,Kumar,M,2003-12-15,CL0085,MBA,EEE,2021.0,9.53,Mumbai,DL,India,Average,2021-11-06 00:00:00
ST02361,Amit,Sharma,M,2001-03-19,CL0132,MTech,ECE,2019.0,6.6,Mumbai,KA,India,Average,2019-07-16 00:00:00
ST02362,Neha,Iyer,M,2004-05-10,CL0082,BTech,EEE,2022.0,9.08,Hyderabad,KA,India,Average,2022-03-06 00:00:00
ST02363,Suresh,Patel,F,2006-02-24,CL0062,BTech,CE,2024.0,7.78,Bangalore,TS,India,Below Average,2024-10-15 00:00:00
ST02364,Ravi,Kumar,F,2005-04-25,CL0143,MBA,ECE,2023.0,9.61,Mumbai,MH,India,Average,2023-03-01 00:00:00
ST02365,Rahul,Iyer,F,1999-03-13,CL0082,BTech,ME,2017.0,8.48,Mumbai,KA,India,Top,2017-11-05 00:00:00
ST02366,Amit,Reddy,M,1998-03-16,CL0019,BTech,ECE,2016.0,8.72,Chennai,KA,India,Top,2016-05-31 00:00:00
ST02367,Anita,Sharma,M,2002-06-28,CL0190,MBA,ME,2020.0,9.23,Mumbai,MH,India,Top,2020-11-12 00:00:00
ST02368,Amit,Iyer,F,2004-02-25,CL0097,MTech,CE,2022.0,7.65,Mumbai,MH,India,Average,2022-07-28 00:00:00
ST02369,Amit,Iyer,F,2002-09-26,CL0061,BTech,EEE,2020.0,8.96,Hyderabad,TS,India,Below Average,2020-12-31 00:00:00
ST02370,Ravi,Sharma,F,2003-03-12,CL0173,MTech,EEE,2021.0,6.75,Mumbai,DL,India,Top,2021-12-22 00:00:00
ST02371,Ravi,Kumar,M,2000-05-12,CL0063,MBA,CSE,2018.0,7.74,Chennai,TN,India,Average,2018-12-10 00:00:00
ST02372,Anita,Kumar,M,2001-06-21,CL0127,MBA,CE,2019.0,6.43,Chennai,TS,India,Below Average,2019-12-26 00:00:00
ST02373,Amit,Kumar,F,1999-12-29,CL0039,MTech,CSE,2017.0,6.12,Hyderabad,KA,India,Average,2017-06-28 00:00:00
ST02374,Neha,Sharma,F,2006-08-28,CL0087,MBA,ME,2024.0,9.28,Bangalore,KA,India,Average,2024-05-27 00:00:00
ST02375,Neha,Sharma,F,2006-09-09,CL0023,MBA,ECE,2024.0,6.41,Delhi,MH,India,Average,2024-10-18 00:00:00
ST02376,Rahul,Patel,F,1999-05-05,CL0182,MBA,ME,2017.0,9.74,Mumbai,TN,India,Below Average,2017-05-03 00:00:00
ST02377,Amit,Sharma,M,2000-09-10,CL0178,BTech,ME,2018.0,7.61,Bangalore,DL,India,Top,2018-06-08 00:00:00
ST02378,Neha,Patel,F,2004-10-30,CL0043,MBA,ME,2022.0,8.55,Chennai,TS,India,Top,2022-01-18 00:00:00
ST02379,Amit,Iyer,F,2000-12-06,CL0013,BTech,EEE,2018.0,8.53,Mumbai,TS,India,Average,2018-02-14 00:00:00
ST02380,Amit,Iyer,F,2007-05-24,CL0054,BTech,ME,2025.0,9.33,Mumbai,KA,India,Below Average,2025-01-30 00:00:00
ST02381,Ravi,Patel,F,2001-12-02,CL0056,MTech,CE,2019.0,8.71,Bangalore,TS,India,Top,2019-01-30 00:00:00
ST02382,Priya,Kumar,M,1998-09-27,CL0153,MBA,ECE,2016.0,6.25,Mumbai,DL,India,Top,2016-01-02 00:00:00
ST02383,Rahul,Iyer,M,2002-03-30,CL0135,MBA,ECE,2020.0,7.28,Chennai,TS,India,Average,2020-10-05 00:00:00
ST02384,Rahul,Sharma,M,2007-11-15,CL0190,BTech,CSE,2025.0,9.51,Bangalore,MH,India,Average,2025-08-06 00:00:00
ST02385,Ravi,Reddy,F,1999-03-29,CL0137,MBA,CSE,2017.0,7.95,Hyderabad,KA,India,Top,2017-12-12 00:00:00
ST02386,Neha,Kumar,F,2004-10-19,CL0078,MTech,EEE,2022.0,8.92,Hyderabad,TN,India,Below Average,2022-04-23 00:00:00
ST02387,Rahul,Kumar,M,1999-06-28,CL0175,MBA,ECE,2017.0,8.56,Bangalore,TS,India,Below Average,2017-08-10 00:00:00
ST02388,Ravi,Iyer,F,2005-11-13,CL0129,MTech,ECE,2023.0,6.36,Delhi,TS,India,Below Average,2023-06-07 00:00:00
ST02389,Priya,Reddy,M,2000-08-30,CL0105,MBA,EEE,2018.0,8.46,Hyderabad,MH,India,Average,2018-08-07 00:00:00
ST02390,Priya,Kumar,F,2005-09-03,CL0102,BTech,CE,2023.0,8.06,Bangalore,MH,India,Top,2023-08-10 00:00:00
ST02391,Neha,Patel,M,2006-02-14,CL0187,MBA,ME,2024.0,9.34,Bangalore,MH,India,Average,2024-03-29 00:00:00
ST02392,Ravi,Sharma,F,2007-08-10,CL0112,MTech,CE,2025.0,9.16,Delhi,TS,India,Below Average,2025-12-25 00:00:00
ST02393,Anita,Reddy,M,2001-07-22,CL0084,BTech,ECE,2019.0,8.09,Delhi,DL,India,Below Average,2019-01-01 00:00:00
ST02394,Suresh,Iyer,M,2005-06-12,CL0145,MBA,CSE,2023.0,6.52,Chennai,DL,India,Average,2023-09-03 00:00:00
ST02395,Ravi,Reddy,F,2005-11-05,CL0127,MTech,EEE,2023.0,6.09,Bangalore,DL,India,Average,2023-09-30 00:00:00
ST02396,Suresh,Kumar,M,1998-12-30,CL0075,BTech,ME,2016.0,6.42,Mumbai,TN,India,Average,2016-10-09 00:00:00
ST02397,Ravi,Iyer,M,2007-03-13,CL0152,MTech,ME,2025.0,7.33,Hyderabad,DL,India,Below Average,2025-08-14 00:00:00
ST02398,Priya,Kumar,F,1999-09-27,CL0110,BTech,CSE,2017.0,9.32,Chennai,TS,India,Top,2017-11-05 00:00:00
ST02399,Suresh,Patel,M,2000-09-24,CL0115,MBA,ME,2018.0,7.33,Mumbai,TS,India,Below Average,2018-04-30 00:00:00
ST02400,Rahul,Sharma,M,1998-01-10,CL0032,BTech,ECE,2016.0,7.29,Hyderabad,TS,India,Below Average,2016-09-16 00:00:00
ST02401,Rahul,Kumar,F,2004-05-20,CL0044,MBA,CSE,2022.0,7.53,Delhi,TN,India,Top,2022-04-03 00:00:00
ST02402,Ravi,Sharma,F,2000-11-05,CL0054,BTech,CE,2018.0,6.06,Bangalore,TS,India,Top,2018-09-13 00:00:00
ST02403,Amit,Sharma,F,2001-03-30,CL0099,MBA,ME,2019.0,6.53,Delhi,MH,India,Average,2019-05-03 00:00:00
ST02404,Rahul,Patel,M,2005-12-24,CL0084,MTech,CSE,2023.0,9.07,Chennai,TN,India,Average,2023-12-06 00:00:00
ST02405,Suresh,Reddy,F,2007-05-11,CL0013,MBA,ME,2025.0,8.06,Mumbai,KA,India,Average,2025-11-27 00:00:00
ST02406,Suresh,Patel,M,2002-05-11,CL0085,MBA,CSE,2020.0,7.07,Mumbai,DL,India,Below Average,2020-12-05 00:00:00
ST02407,Suresh,Iyer,M,2004-12-07,CL0192,MTech,CE,2022.0,6.75,Chennai,DL,India,Below Average,2022-04-28 00:00:00
ST02408,Priya,Iyer,F,2003-11-19,CL0041,MTech,ME,2021.0,6.82,Mumbai,TN,India,Below Average,2021-06-10 00:00:00
ST02409,Ravi,Kumar,F,2001-08-31,CL0094,MBA,ME,2019.0,6.02,Delhi,DL,India,Average,2019-05-05 00:00:00
ST02410,Rahul,Reddy,M,2000-12-02,CL0167,MTech,EEE,2018.0,6.93,Mumbai,DL,India,Below Average,2018-06-22 00:00:00
ST02411,Amit,Patel,M,2006-06-06,CL0082,BTech,EEE,2024.0,9.78,Hyderabad,DL,India,Top,2024-09-29 00:00:00
ST02412,Anita,Reddy,M,2002-01-05,CL0014,MTech,ECE,2020.0,7.07,Delhi,KA,India,Below Average,2020-01-24 00:00:00
ST02413,Anita,Sharma,F,2005-03-14,CL0152,MTech,EEE,2023.0,8.41,Chennai,TS,India,Top,2023-10-15 00:00:00
ST02414,Amit,Reddy,M,1998-06-21,CL0144,MTech,CSE,2016.0,7.35,Bangalore,TS,India,Average,2016-06-24 00:00:00
ST02415,Priya,Sharma,M,1998-06-09,CL0054,MTech,ECE,2016.0,9.36,Bangalore,MH,India,Below Average,2016-05-15 00:00:00
ST02416,Rahul,Sharma,F,2001-11-14,CL0195,MTech,ECE,2019.0,6.3,Hyderabad,TS,India,Top,2019-05-03 00:00:00
ST02417,Neha,Kumar,F,2003-03-27,CL0103,MTech,ECE,2021.0,9.36,Chennai,KA,India,Below Average,2021-08-11 00:00:00
ST02418,Ravi,Patel,M,2004-12-20,CL0014,MBA,EEE,2022.0,7.88,Delhi,KA,India,Below Average,2022-12-13 00:00:00
ST02419,Suresh,Patel,F,2003-02-11,CL0067,MBA,ME,2021.0,9.71,Delhi,TS,India,Below Average,2021-04-29 00:00:00
ST02420,Amit,Kumar,F,2003-12-07,CL0078,MTech,EEE,2021.0,7.19,Bangalore,MH,India,Below Average,2021-01-17 00:00:00
ST02421,Ravi,Reddy,M,2004-10-05,CL0028,MTech,ME,2022.0,6.76,Mumbai,TN,India,Average,2022-02-18 00:00:00
ST02422,Rahul,Kumar,F,2000-08-31,CL0096,MTech,ECE,2018.0,8.89,Chennai,TS,India,Top,2018-08-06 00:00:00
ST02423,Neha,Patel,M,1998-09-19,CL0168,MTech,ME,2016.0,6.61,Delhi,DL,India,Top,2016-08-05 00:00:00
ST02424,Ravi,Kumar,F,2007-05-04,CL0006,BTech,CE,2025.0,8.27,Hyderabad,MH,India,Below Average,2025-09-10 00:00:00
ST02425,Suresh,Patel,M,1998-12-31,CL0085,MBA,CE,2016.0,9.12,Delhi,KA,India,Top,2016-12-12 00:00:00
ST02426,Anita,Sharma,M,2004-03-29,CL0195,BTech,EEE,2022.0,8.97,Delhi,DL,India,Below Average,2022-01-20 00:00:00
ST02427,Neha,Patel,M,2002-12-03,CL0075,MBA,ECE,2020.0,6.22,Chennai,DL,India,Top,2020-07-24 00:00:00
ST02428,Suresh,Kumar,M,2002-10-11,CL0045,MBA,ECE,2020.0,6.41,Chennai,KA,India,Average,2020-07-04 00:00:00
ST02429,Anita,Reddy,F,2003-04-05,CL0156,MBA,CSE,2021.0,6.42,Chennai,TN,India,Below Average,2021-01-13 00:00:00
ST02430,Priya,Patel,M,2002-02-13,CL0134,MBA,ECE,2020.0,8.46,Bangalore,MH,India,Below Average,2020-07-09 00:00:00
ST02431,Rahul,Kumar,M,2001-12-18,CL0168,BTech,CE,2019.0,7.84,Hyderabad,TS,India,Average,2019-01-09 00:00:00
ST02432,Ravi,Iyer,M,2004-12-10,CL0120,MBA,ECE,2022.0,7.48,Chennai,TS,India,Average,2022-04-20 00:00:00
ST02433,Neha,Kumar,F,2000-03-13,CL0176,MBA,CSE,2018.0,8.83,Delhi,MH,India,Top,2018-11-13 00:00:00
ST02434,Ravi,Kumar,M,2000-07-22,CL0146,BTech,EEE,2018.0,7.68,Mumbai,MH,India,Average,2018-02-28 00:00:00
ST02435,Suresh,Sharma,F,1998-09-07,CL0001,MTech,EEE,2016.0,7.32,Delhi,DL,India,Below Average,2016-02-11 00:00:00
ST02436,Rahul,Sharma,M,2003-05-11,CL0071,MTech,CSE,2021.0,6.04,Bangalore,TS,India,Top,2021-11-27 00:00:00
ST02437,Priya,Iyer,M,2004-10-13,CL0127,MBA,CE,2022.0,6.13,Bangalore,TN,India,Below Average,2022-06-27 00:00:00
ST02438,Ravi,Iyer,F,1998-09-15,CL0103,MTech,ME,2016.0,6.18,Hyderabad,TN,India,Top,2016-11-05 00:00:00
ST02439,Suresh,Reddy,F,2001-12-14,CL0090,MTech,CSE,2019.0,8.04,Bangalore,KA,India,Average,2019-10-05 00:00:00
ST02440,Amit,Kumar,M,2006-05-05,CL0141,MBA,ECE,2024.0,7.7,Hyderabad,TS,India,Average,2024-02-21 00:00:00
ST02441,Ravi,Patel,F,2001-01-31,CL0026,MBA,EEE,2019.0,6.61,Hyderabad,TS,India,Top,2019-10-02 00:00:00
ST02442,Ravi,Patel,M,2006-03-30,CL0009,MBA,ECE,2024.0,8.6,Hyderabad,MH,India,Below Average,2024-03-03 00:00:00
ST02443,Ravi,Reddy,M,2004-05-01,CL0138,MBA,CSE,2022.0,8.46,Mumbai,KA,India,Below Average,2022-07-14 00:00:00
ST02444,Amit,Reddy,F,2007-11-28,CL0125,MTech,ME,2025.0,6.7,Hyderabad,TS,India,Average,2025-03-08 00:00:00
ST02445,Suresh,Kumar,M,1999-08-31,CL0003,MTech,CSE,2017.0,7.65,Chennai,DL,India,Average,2017-01-15 00:00:00
ST02446,Rahul,Iyer,F,2006-02-23,CL0047,BTech,ME,2024.0,6.02,Chennai,TS,India,Top,2024-10-26 00:00:00
ST02447,Neha,Patel,F,1999-07-05,CL0067,MTech,ME,2017.0,8.3,Bangalore,DL,India,Average,2017-06-26 00:00:00
ST02448,Anita,Kumar,M,2003-08-21,CL0110,MTech,CSE,2021.0,6.9,Mumbai,TS,India,Below Average,2021-12-12 00:00:00
ST02449,Neha,Reddy,M,2006-08-06,CL0062,MBA,EEE,2024.0,7.52,Bangalore,MH,India,Average,2024-08-13 00:00:00
ST02450,Ravi,Kumar,F,2006-07-06,CL0127,BTech,ME,2024.0,6.37,Delhi,DL,India,Average,2024-05-26 00:00:00
ST02451,Ravi,Sharma,M,1998-12-18,CL0168,MBA,EEE,2016.0,8.54,Hyderabad,TN,India,Average,2016-07-19 00:00:00
ST02452,Ravi,Reddy,F,2004-04-14,CL0187,BTech,CSE,2022.0,7.13,Hyderabad,TS,India,Average,2022-08-02 00:00:00
ST02453,Priya,Patel,M,1999-11-17,CL0172,BTech,EEE,2017.0,6.71,Delhi,KA,India,Top,2017-11-04 00:00:00
ST02454,Neha,Reddy,M,2004-07-31,CL0068,MTech,CSE,2022.0,9.2,Mumbai,TN,India,Average,2022-10-03 00:00:00
ST02455,Anita,Iyer,F,2007-01-12,CL0056,MTech,CE,2025.0,8.12,Bangalore,TS,India,Top,2025-05-23 00:00:00
ST02456,Ravi,Reddy,M,2006-07-25,CL0187,BTech,CSE,2024.0,8.91,Delhi,KA,India,Below Average,2024-03-15 00:00:00
ST02457,Amit,Sharma,F,2007-01-30,CL0099,MTech,CE,2025.0,6.85,Hyderabad,TS,India,Average,2025-01-26 00:00:00
ST02458,Priya,Sharma,M,2004-02-11,CL0140,MTech,ECE,2022.0,6.49,Bangalore,TN,India,Average,2022-03-05 00:00:00
ST02459,Ravi,Kumar,M,2006-10-02,CL0030,MTech,CE,2024.0,8.94,Mumbai,TS,India,Average,2024-06-20 00:00:00
ST02460,Neha,Iyer,F,2005-10-23,CL0123,MTech,CE,2023.0,8.33,Delhi,DL,India,Top,2023-06-11 00:00:00
ST02461,Rahul,Sharma,M,2000-09-08,CL0032,BTech,EEE,2018.0,8.08,Mumbai,TN,India,Average,2018-07-02 00:00:00
ST02462,Priya,Kumar,M,2006-01-05,CL0111,BTech,ME,2024.0,6.8,Chennai,MH,India,Top,2024-02-18 00:00:00
ST02463,Ravi,Kumar,M,2004-11-01,CL0119,MTech,EEE,2022.0,7.7,Bangalore,MH,India,Top,2022-08-03 00:00:00
ST02464,Suresh,Iyer,F,2007-04-22,CL0125,MBA,CE,2025.0,6.27,Delhi,KA,India,Below Average,2025-12-20 00:00:00
ST02465,Priya,Iyer,M,2007-07-20,CL0136,BTech,CSE,2025.0,6.43,Bangalore,TS,India,Average,2025-02-09 00:00:00
ST02466,Anita,Patel,M,2004-12-15,CL0179,BTech,CSE,2022.0,7.48,Bangalore,MH,India,Top,2022-05-04 00:00:00
ST02467,Anita,Iyer,F,1999-05-18,CL0149,BTech,CSE,2017.0,7.18,Delhi,TS,India,Top,2017-09-01 00:00:00
